row_index,true,predicted,margin,correct
692,Refusal,Refusal,2813.5592377687885,1
1384,Benign,Benign,174.73513114060233,1
1199,Jailbreak,Benign,964.749722314567,0
827,Refusal,Refusal,842.3649698741426,1
150,Benign,Jailbreak,83.33907990306147,0
1291,Jailbreak,Jailbreak,137.5747865578694,1
545,Benign,Benign,305.5247007468181,1
824,Benign,Benign,1494.1725480286964,1
869,Jailbreak,Jailbreak,750.574282675019,1
384,Refusal,Refusal,465.3268796498144,1
732,Benign,Refusal,2462.081008115175,0
1419,Jailbreak,Jailbreak,804.4928773781819,1
1477,Jailbreak,Benign,1407.2635292467148,0
1173,Benign,Benign,669.9406165590976,1
508,Benign,Benign,2555.581265283317,1
278,Benign,Benign,305.58028872081695,1
1242,Benign,Benign,7112.496561817307,1
631,Jailbreak,Jailbreak,3325.272671526546,1
1181,Refusal,Jailbreak,570.8135171628207,0
340,Refusal,Jailbreak,923.4889073427676,0
660,Benign,Benign,12.588337807823109,1
684,Refusal,Refusal,617.4694388916012,1
1453,Benign,Benign,1675.5472383210745,1
1332,Jailbreak,Benign,601.9751401999431,0
135,Benign,Benign,518.4896867005714,1
801,Benign,Benign,4547.97678483188,1
428,Refusal,Refusal,2846.706099981451,1
380,Benign,Benign,1970.183071923942,1
870,Benign,Benign,607.6065488913493,1
312,Jailbreak,Jailbreak,355.60412985034463,1
558,Benign,Benign,0.28869433551403745,1
1048,Jailbreak,Refusal,1181.325198462148,0
1151,Jailbreak,Jailbreak,395.10412985034463,1
1293,Benign,Benign,334.95894404921137,1
333,Benign,Benign,2564.102667044259,1
1170,Refusal,Refusal,984.598091652784,1
329,Jailbreak,Refusal,553.4781290538301,0
258,Benign,Jailbreak,3346.1752918261236,0
877,Jailbreak,Refusal,1384.062288244449,0
769,Benign,Benign,444.61834741131315,1
120,Benign,Benign,1293.5457829894062,1
128,Jailbreak,Jailbreak,4477.762120511809,1
1093,Jailbreak,Jailbreak,1008.5621751858996,1
1214,Refusal,Refusal,4075.7203063121065,1
524,Refusal,Jailbreak,818.8680666392481,0
1275,Jailbreak,Jailbreak,239.3017152688069,1
229,Refusal,Refusal,2944.882540991445,1
76,Benign,Benign,3065.097638473744,1
1261,Benign,Benign,2661.932663759825,1
620,Benign,Benign,2221.7720241931593,1
1274,Jailbreak,Benign,1129.1776094148247,0
964,Benign,Refusal,168.3162410537634,0
235,Jailbreak,Benign,138.29247851520154,0
608,Refusal,Refusal,1991.7276148740293,1
714,Jailbreak,Jailbreak,229.2155790617378,1
1362,Benign,Benign,669.7905244538872,1
456,Benign,Benign,3023.4634254785747,1
746,Benign,Benign,744.2567089358326,1
731,Refusal,Refusal,1111.271447197039,1
1462,Refusal,Jailbreak,405.3854275324676,0
879,Benign,Benign,3873.774112652847,1
603,Jailbreak,Benign,364.5808530905683,0
1444,Benign,Benign,1089.2022301820239,1
517,Jailbreak,Jailbreak,1356.7130330555449,1
248,Refusal,Refusal,349.7455539128449,1
721,Jailbreak,Benign,801.9234215882739,0
138,Benign,Jailbreak,666.3114042570503,0
637,Refusal,Jailbreak,290.1022612546491,0
1021,Refusal,Refusal,779.8621520152315,1
789,Refusal,Jailbreak,463.4457302668426,0
352,Refusal,Jailbreak,883.868509838602,0
365,Jailbreak,Refusal,1190.0943635012104,0
91,Jailbreak,Jailbreak,592.1686921172973,1
690,Refusal,Refusal,386.8706507627012,1
693,Jailbreak,Jailbreak,530.3742585235473,1
1067,Jailbreak,Jailbreak,371.68259869079634,1
1071,Jailbreak,Jailbreak,1161.2096150867949,1
1020,Benign,Benign,2284.7034452293465,1
1277,Jailbreak,Jailbreak,741.8675520689599,1
1197,Jailbreak,Jailbreak,1290.7775788360473,1
550,Jailbreak,Benign,9.153729067130598,0
652,Jailbreak,Jailbreak,805.2912423469306,1
1392,Refusal,Refusal,4308.921859258795,1
1226,Jailbreak,Benign,3993.4106511534687,0
1011,Jailbreak,Benign,979.5993058411964,0
1007,Jailbreak,Jailbreak,3505.5848217976254,1
292,Benign,Benign,952.62368775549,1
1460,Jailbreak,Benign,856.2567564108806,0
316,Jailbreak,Jailbreak,178.6293519875569,1
1442,Benign,Benign,26.209047052133883,1
919,Benign,Benign,1139.8586662968523,1
1090,Refusal,Refusal,4268.018771460195,1
573,Jailbreak,Jailbreak,543.7785693844799,1
116,Refusal,Jailbreak,250.56737333324884,0
1340,Benign,Benign,3741.997769189567,1
625,Refusal,Jailbreak,34.22901964745506,0
1032,Refusal,Jailbreak,641.6048493438598,0
1045,Jailbreak,Benign,126.03906414197763,0
1356,Refusal,Refusal,1622.6653007080074,1
1452,Refusal,Refusal,102.09108195800741,1
1360,Refusal,Refusal,501.4027274658199,1
1399,Benign,Benign,5286.901471481557,1
213,Benign,Jailbreak,314.8369935891194,0
240,Jailbreak,Jailbreak,263.7816191008003,1
1044,Benign,Jailbreak,891.2409577422973,0
980,Refusal,Refusal,103.62642122728812,1
350,Benign,Jailbreak,113.24955204453863,0
794,Refusal,Refusal,717.3201598277315,1
242,Refusal,Refusal,2737.374057104726,1
751,Refusal,Refusal,2362.9935029055073,1
1457,Benign,Benign,2167.1276914583214,1
902,Jailbreak,Refusal,2403.824655475345,0
1133,Refusal,Jailbreak,484.4972127430449,0
461,Jailbreak,Benign,1392.4519469867225,0
114,Jailbreak,Jailbreak,447.7537328722458,1
241,Refusal,Refusal,2002.6238738235963,1
522,Refusal,Jailbreak,1399.1030984616489,0
1276,Refusal,Refusal,1248.46425090332,1
1396,Refusal,Refusal,152.69294028559648,1
1060,Jailbreak,Jailbreak,344.53100973315713,1
61,Benign,Benign,628.6075864890056,1
466,Benign,Benign,2330.8270779040968,1
1194,Jailbreak,Jailbreak,357.8467289493319,1
1491,Refusal,Benign,706.2395046519152,0
906,Refusal,Refusal,853.0539313593977,1
1381,Benign,Benign,7701.111190177566,1
1390,Jailbreak,Benign,271.4802560344385,0
781,Benign,Jailbreak,874.6860016046712,0
810,Refusal,Refusal,352.31580495301523,1
216,Refusal,Refusal,753.1768973015069,1
504,Benign,Benign,153.46999442185233,1
1087,Jailbreak,Jailbreak,501.3286161711128,1
80,Refusal,Refusal,71.14313692065741,1
1091,Benign,Jailbreak,1084.0933747344848,0
1306,Jailbreak,Jailbreak,392.52037668760977,1
1280,Jailbreak,Jailbreak,2513.27940144043,1
572,Benign,Jailbreak,725.0250293454174,0
252,Benign,Benign,664.9488496491997,1
31,Refusal,Refusal,698.6116046330598,1
379,Jailbreak,Jailbreak,146.18045346668305,1
640,Jailbreak,Jailbreak,678.4157540656806,1
566,Benign,Jailbreak,13.713259725800299,0
151,Benign,Benign,5035.637532143761,1
961,Benign,Benign,862.800259423942,1
941,Refusal,Refusal,880.9675942018932,1
1121,Jailbreak,Jailbreak,2434.909299678872,1
602,Benign,Benign,1273.9145574034687,1
1236,Refusal,Refusal,1070.1611124522676,1
19,Jailbreak,Jailbreak,2091.650845354671,1
354,Refusal,Jailbreak,1028.8762026486213,0
1231,Refusal,Refusal,634.3515109440949,1
1112,Jailbreak,Jailbreak,364.2968435749365,1
1290,Refusal,Refusal,3252.7475428525454,1
388,Benign,Benign,303.5416230866997,1
1134,Refusal,Jailbreak,1282.6227378293568,0
614,Jailbreak,Benign,190.5450363156997,0
255,Benign,Benign,2913.4293136594497,1
530,Jailbreak,Jailbreak,435.82092480511096,1
314,Refusal,Refusal,833.0765277575344,1
713,Refusal,Refusal,1500.73408428705,1
643,Refusal,Refusal,2990.6951746884824,1
1066,Refusal,Jailbreak,501.8160481996729,0
1437,Jailbreak,Benign,1788.578823877067,0
1405,Benign,Jailbreak,1725.44839814347,0
1364,Jailbreak,Benign,64.1666685202556,0
260,Refusal,Refusal,1922.4229220769075,1
808,Benign,Benign,1766.505524589126,1
1374,Benign,Benign,8598.127034096884,1
264,Benign,Benign,73.11975688800885,1
909,Refusal,Refusal,1058.530257696295,1
0,Benign,Benign,1436.1939491685898,1
1153,Refusal,Jailbreak,618.6825835202741,0
744,Jailbreak,Jailbreak,2149.669339948683,1
196,Refusal,Jailbreak,780.9291177487582,0
993,Benign,Jailbreak,479.46145966690756,0
