row_index,true,predicted,margin,correct
692,Refusal,Refusal,3.771286632028769,1
1384,Benign,Benign,25.472312867066385,1
1199,Jailbreak,Benign,1.985930737087564,0
827,Refusal,Jailbreak,5.687890659846275,0
150,Benign,Benign,3.1164268891329847,1
1291,Jailbreak,Jailbreak,15.885638623947102,1
545,Benign,Benign,17.31741337655745,1
824,Benign,Benign,29.965614185973923,1
869,Jailbreak,Benign,3.286565860852132,0
384,Refusal,Refusal,10.051374118151479,1
732,Benign,Benign,2.436907942945634,1
1419,Jailbreak,Jailbreak,3.6267799432220045,1
1477,Jailbreak,Refusal,2.598719546572351,0
1173,Benign,Benign,7.2318230274571,1
508,Benign,Jailbreak,2.9687633971243486,0
278,Benign,Benign,7.760219513794901,1
1242,Benign,Jailbreak,1.0738352368389918,0
631,Jailbreak,Benign,9.831742461378251,0
1181,Refusal,Jailbreak,3.9997359902377667,0
340,Refusal,Benign,6.125637389755511,0
660,Benign,Benign,1.4751975155273058,1
684,Refusal,Jailbreak,4.95459309172054,0
1453,Benign,Benign,5.3096613327975355,1
1332,Jailbreak,Jailbreak,27.70708721603382,1
135,Benign,Refusal,10.326233043029983,0
801,Benign,Benign,11.102499068106514,1
428,Refusal,Refusal,0.23060781121911944,1
380,Benign,Benign,10.536251022431316,1
870,Benign,Benign,4.044894060238729,1
312,Jailbreak,Refusal,9.891903032065201,0
558,Benign,Benign,17.661610445126424,1
1048,Jailbreak,Jailbreak,2.9168354660983624,1
1151,Jailbreak,Jailbreak,11.886943498324925,1
1293,Benign,Jailbreak,8.050660206624027,0
333,Benign,Benign,3.9694115164500587,1
1170,Refusal,Benign,4.117326204013356,0
329,Jailbreak,Jailbreak,4.173874928303714,1
258,Benign,Benign,4.671860447581455,1
877,Jailbreak,Benign,4.663825928589823,0
769,Benign,Benign,15.069174746793522,1
120,Benign,Benign,11.997911692708062,1
128,Jailbreak,Benign,8.875205575988353,0
1093,Jailbreak,Benign,33.00494879072396,0
1214,Refusal,Benign,4.1347239986422295,0
524,Refusal,Jailbreak,6.863189378451878,0
1275,Jailbreak,Refusal,8.71203717062528,0
229,Refusal,Refusal,0.9833296996870082,1
76,Benign,Benign,28.572137892569405,1
1261,Benign,Refusal,2.9238585226881177,0
620,Benign,Benign,26.125760317891167,1
1274,Jailbreak,Refusal,11.42563378125455,0
964,Benign,Benign,6.841375624676054,1
235,Jailbreak,Jailbreak,2.401692704585553,1
608,Refusal,Refusal,31.201634097338413,1
714,Jailbreak,Benign,6.423967590983555,0
1362,Benign,Jailbreak,2.5922300013457438,0
456,Benign,Benign,11.713925891869863,1
746,Benign,Jailbreak,1.8199367980032548,0
731,Refusal,Refusal,6.291667339015319,1
1462,Refusal,Jailbreak,12.564163543004941,0
879,Benign,Refusal,9.553598130206758,0
603,Jailbreak,Jailbreak,19.559532479671002,1
1444,Benign,Benign,5.312900782673882,1
517,Jailbreak,Refusal,7.259012341861023,0
248,Refusal,Benign,0.4806374062363794,0
721,Jailbreak,Jailbreak,11.153114652373183,1
138,Benign,Jailbreak,1.7956745713394433,0
637,Refusal,Jailbreak,1.9653687980016237,0
1021,Refusal,Refusal,3.6477094595489916,1
789,Refusal,Refusal,3.953646751382852,1
352,Refusal,Benign,25.496091063673173,0
365,Jailbreak,Benign,2.2528918532505458,0
91,Jailbreak,Jailbreak,6.527423432095862,1
690,Refusal,Benign,27.931498000696468,0
693,Jailbreak,Jailbreak,7.49140746767139,1
1067,Jailbreak,Benign,5.424012039693643,0
1071,Jailbreak,Refusal,3.9358116614628322,0
1020,Benign,Refusal,8.47407471816571,0
1277,Jailbreak,Refusal,5.513010661425405,0
1197,Jailbreak,Jailbreak,8.83374932230915,1
550,Jailbreak,Benign,9.755752249332904,0
652,Jailbreak,Refusal,6.17633974252643,0
1392,Refusal,Benign,16.344106628510417,0
1226,Jailbreak,Jailbreak,2.2482527232748097,1
1011,Jailbreak,Refusal,7.184466044726186,0
1007,Jailbreak,Jailbreak,6.585408126615931,1
292,Benign,Refusal,16.470029228031894,0
1460,Jailbreak,Jailbreak,0.27737362804746724,1
316,Jailbreak,Benign,1.791155500980853,0
1442,Benign,Refusal,9.882304324463089,0
919,Benign,Benign,7.9989674649928375,1
1090,Refusal,Refusal,3.219301864705997,1
573,Jailbreak,Refusal,5.901533693557781,0
116,Refusal,Refusal,0.0527512087499602,1
1340,Benign,Refusal,3.067422820341964,0
625,Refusal,Benign,2.113413189443399,0
1032,Refusal,Refusal,4.342424528786008,1
1045,Jailbreak,Jailbreak,2.9701868683810773,1
1356,Refusal,Refusal,31.229364219910526,1
1452,Refusal,Refusal,4.22414979551127,1
1360,Refusal,Refusal,10.370815101868534,1
1399,Benign,Benign,14.467670773061563,1
213,Benign,Benign,9.358804544552694,1
240,Jailbreak,Refusal,17.887573116123935,0
1044,Benign,Jailbreak,10.703675740389325,0
980,Refusal,Jailbreak,12.405755429977376,0
350,Benign,Benign,5.235538795389218,1
794,Refusal,Benign,1.29220292977692,0
242,Refusal,Jailbreak,0.8953303095061642,0
751,Refusal,Jailbreak,2.654744680691234,0
1457,Benign,Jailbreak,13.104121964999855,0
902,Jailbreak,Refusal,14.898078124346547,0
1133,Refusal,Jailbreak,4.701699137325988,0
461,Jailbreak,Refusal,9.94746725385571,0
114,Jailbreak,Jailbreak,16.687235192683698,1
241,Refusal,Benign,3.628884845727285,0
522,Refusal,Refusal,11.03577024102869,1
1276,Refusal,Benign,16.813575326964916,0
1396,Refusal,Jailbreak,1.7814812940498719,0
1060,Jailbreak,Benign,1.3154686552732393,0
61,Benign,Jailbreak,0.7351783079180727,0
466,Benign,Benign,19.657460197303386,1
1194,Jailbreak,Refusal,1.9537821731357816,0
1491,Refusal,Benign,7.314020216788155,0
906,Refusal,Refusal,11.907179445510906,1
1381,Benign,Benign,3.1323122422213636,1
1390,Jailbreak,Jailbreak,2.852190090962406,1
781,Benign,Benign,4.852538904293905,1
810,Refusal,Refusal,20.291132614217716,1
216,Refusal,Benign,42.676977097413065,0
504,Benign,Benign,10.619888259980144,1
1087,Jailbreak,Benign,9.639719715769932,0
80,Refusal,Refusal,9.931812731294666,1
1091,Benign,Benign,18.51794560233502,1
1306,Jailbreak,Jailbreak,6.226918752956859,1
1280,Jailbreak,Refusal,2.9279131570148813,0
572,Benign,Refusal,8.582969708145722,0
252,Benign,Benign,8.029797306712315,1
31,Refusal,Benign,3.5621101219007123,0
379,Jailbreak,Jailbreak,11.93838751633136,1
640,Jailbreak,Refusal,2.8182691267135347,0
566,Benign,Benign,11.931092491801426,1
151,Benign,Jailbreak,6.1973537236601,0
961,Benign,Jailbreak,1.7041107447859503,0
941,Refusal,Benign,4.8825491530149385,0
1121,Jailbreak,Benign,5.18873498849274,0
602,Benign,Benign,13.093507826651436,1
1236,Refusal,Jailbreak,3.58182898219518,0
19,Jailbreak,Benign,21.82162136800604,0
354,Refusal,Benign,13.269500314757884,0
1231,Refusal,Benign,8.030582010314525,0
1112,Jailbreak,Benign,1.9520600585117762,0
1290,Refusal,Benign,10.233224090331174,0
388,Benign,Refusal,5.829526298344394,0
1134,Refusal,Benign,5.330944553248745,0
614,Jailbreak,Jailbreak,6.066946562099925,1
255,Benign,Refusal,7.188343928507809,0
530,Jailbreak,Jailbreak,13.092869165554625,1
314,Refusal,Refusal,13.057456896952633,1
713,Refusal,Benign,10.054124053175126,0
643,Refusal,Benign,23.100112497375072,0
1066,Refusal,Benign,5.4437555710787855,0
1437,Jailbreak,Jailbreak,3.0186563761946417,1
1405,Benign,Benign,63.34981472468307,1
1364,Jailbreak,Benign,19.036421248987484,0
260,Refusal,Benign,8.998708263270718,0
808,Benign,Benign,5.131892498562173,1
1374,Benign,Benign,4.025731616967512,1
264,Benign,Benign,0.17528041277779138,1
909,Refusal,Refusal,1.4042126192724211,1
0,Benign,Refusal,9.799027575805862,0
1153,Refusal,Refusal,8.275576518229489,1
744,Jailbreak,Benign,17.509154494459306,0
196,Refusal,Jailbreak,6.996349492740208,0
993,Benign,Jailbreak,0.8816597550552636,0
378,Jailbreak,Refusal,9.111743969620331,0
823,Refusal,Refusal,1.626262784365906,1
1218,Refusal,Refusal,10.302059216202363,1
526,Jailbreak,Refusal,6.738927349217075,0
1481,Refusal,Benign,3.210811789686357,0
523,Benign,Benign,11.442158585655068,1
609,Benign,Benign,18.498556449808163,1
1400,Refusal,Refusal,9.091326797700475,1
